,DATE,temp,feels_like,temp_min,temp_max,pressure,humidity,Clear,Clouds,Drizzle,Fog,Mist,Rain,Smoke,Snow,DATES
4747,2018-07-17 00:00:00,14.06,10.89,13.77,15.11,1014,77,0,1,0,0,0,0,0,0,2018-07-17 00:00:00
4748,2018-07-17 01:00:00,14.03,10.85,13.48,14.82,1014,77,0,1,0,0,0,0,0,0,2018-07-17 01:00:00
4749,2018-07-17 02:00:00,13.05,11.31,11.97,14.39,1014,82,0,1,0,0,0,0,0,0,2018-07-17 02:00:00
4750,2018-07-17 03:00:00,13.05,11.31,12.61,14.06,1014,82,0,0,0,0,0,1,0,0,2018-07-17 03:00:00
4751,2018-07-17 04:00:00,13.02,11.63,12.38,13.78,1014,82,0,1,0,0,0,0,0,0,2018-07-17 04:00:00
4752,2018-07-17 05:00:00,12.54,10.67,11.35,13.58,1014,82,0,1,0,0,0,0,0,0,2018-07-17 05:00:00
4753,2018-07-17 06:00:00,13.0,10.88,12.22,13.68,1015,82,0,1,0,0,0,0,0,0,2018-07-17 06:00:00
4754,2018-07-17 07:00:00,13.54,11.31,13.0,14.01,1015,77,0,1,0,0,0,0,0,0,2018-07-17 07:00:00
4755,2018-07-17 08:00:00,14.44,12.09,14.0,15.0,1015,77,0,1,0,0,0,0,0,0,2018-07-17 08:00:00
4756,2018-07-17 09:00:00,16.22,13.88,14.98,17.0,1015,63,0,1,0,0,0,0,0,0,2018-07-17 09:00:00
4757,2018-07-17 10:00:00,16.84,13.96,15.32,18.0,1015,52,0,1,0,0,0,0,0,0,2018-07-17 10:00:00
4758,2018-07-17 11:00:00,17.25,14.91,15.62,18.0,1015,59,0,1,0,0,0,0,0,0,2018-07-17 11:00:00
4759,2018-07-17 12:00:00,16.84,13.79,15.45,17.0,1015,55,0,1,0,0,0,0,0,0,2018-07-17 12:00:00
4760,2018-07-17 13:00:00,16.88,14.45,15.49,17.22,1015,59,0,0,0,0,0,1,0,0,2018-07-17 13:00:00
4761,2018-07-17 14:00:00,18.22,16.15,15.78,19.0,1014,49,0,1,0,0,0,0,0,0,2018-07-17 14:00:00
4762,2018-07-17 15:00:00,18.19,16.24,16.0,19.0,1014,56,0,1,0,0,0,0,0,0,2018-07-17 15:00:00
4763,2018-07-17 16:00:00,19.46,17.08,16.05,20.0,1014,46,0,1,0,0,0,0,0,0,2018-07-17 16:00:00
4764,2018-07-17 17:00:00,19.06,16.61,16.36,20.0,1014,56,0,1,0,0,0,0,0,0,2018-07-17 17:00:00
4765,2018-07-17 18:00:00,19.07,17.7,16.44,20.0,1014,56,0,1,0,0,0,0,0,0,2018-07-17 18:00:00
4766,2018-07-17 19:00:00,18.2,16.8,16.22,19.0,1014,64,0,1,0,0,0,0,0,0,2018-07-17 19:00:00
4767,2018-07-17 20:00:00,17.7,17.16,15.82,18.0,1014,68,0,1,0,0,0,0,0,0,2018-07-17 20:00:00
4768,2018-07-17 21:00:00,16.8,14.92,15.49,17.0,1014,68,0,0,0,0,0,1,0,0,2018-07-17 21:00:00
4769,2018-07-17 22:00:00,16.28,14.63,14.27,17.0,1014,68,0,1,0,0,0,0,0,0,2018-07-17 22:00:00
4770,2018-07-17 23:00:00,15.87,14.28,14.65,16.0,1015,77,0,1,0,0,0,0,0,0,2018-07-17 23:00:00
4771,2018-07-18 00:00:00,15.34,13.6,13.29,16.0,1015,77,0,1,0,0,0,0,0,0,2018-07-18 00:00:00
4772,2018-07-18 01:00:00,14.89,14.02,13.88,15.0,1015,82,0,1,0,0,0,0,0,0,2018-07-18 01:00:00
4773,2018-07-18 02:00:00,14.49,13.5,13.89,15.0,1015,82,0,1,0,0,0,0,0,0,2018-07-18 02:00:00
4774,2018-07-18 03:00:00,14.04,12.57,12.64,15.0,1015,82,0,1,0,0,0,0,0,0,2018-07-18 03:00:00
4775,2018-07-18 04:00:00,13.58,12.29,12.53,14.68,1015,88,0,1,0,0,0,0,0,0,2018-07-18 04:00:00
4776,2018-07-18 05:00:00,12.78,11.19,12.0,14.71,1015,94,0,1,0,0,0,0,0,0,2018-07-18 05:00:00
4777,2018-07-18 06:00:00,13.22,11.4,13.0,14.86,1016,94,0,1,0,0,0,0,0,0,2018-07-18 06:00:00
4778,2018-07-18 07:00:00,14.15,11.94,14.0,15.13,1016,88,0,1,0,0,0,0,0,0,2018-07-18 07:00:00
4779,2018-07-18 08:00:00,15.02,12.39,15.0,15.2,1017,82,0,1,0,0,0,0,0,0,2018-07-18 08:00:00
4780,2018-07-18 09:00:00,15.98,13.34,15.75,16.12,1017,77,0,1,0,0,0,0,0,0,2018-07-18 09:00:00
4781,2018-07-18 10:00:00,17.75,15.51,16.19,18.0,1017,64,0,1,0,0,0,0,0,0,2018-07-18 10:00:00
4782,2018-07-18 11:00:00,17.81,15.41,16.38,18.0,1017,56,0,1,0,0,0,0,0,0,2018-07-18 11:00:00
4783,2018-07-18 12:00:00,18.23,15.57,16.41,19.0,1017,56,0,1,0,0,0,0,0,0,2018-07-18 12:00:00
4784,2018-07-18 13:00:00,18.71,16.6,16.48,19.0,1017,52,0,0,0,0,0,1,0,0,2018-07-18 13:00:00
4785,2018-07-18 14:00:00,19.6,17.25,16.59,20.0,1018,46,0,1,0,0,0,0,0,0,2018-07-18 14:00:00
4786,2018-07-18 15:00:00,20.41,17.16,16.71,22.0,1018,46,0,1,0,0,0,0,0,0,2018-07-18 15:00:00
4787,2018-07-18 16:00:00,19.21,17.38,16.69,20.0,1018,64,0,1,0,0,0,0,0,0,2018-07-18 16:00:00
4788,2018-07-18 17:00:00,19.62,17.97,16.79,21.0,1018,60,0,1,0,0,0,0,0,0,2018-07-18 17:00:00
4789,2018-07-18 18:00:00,19.6,17.64,16.77,21.0,1018,56,0,1,0,0,0,0,0,0,2018-07-18 18:00:00
4790,2018-07-18 19:00:00,18.67,17.04,16.49,20.0,1018,64,0,1,0,0,0,0,0,0,2018-07-18 19:00:00
4791,2018-07-18 20:00:00,18.19,17.07,16.2,19.0,1019,68,0,1,0,0,0,0,0,0,2018-07-18 20:00:00
4792,2018-07-18 21:00:00,16.45,14.64,15.98,17.0,1019,59,0,1,0,0,0,0,0,0,2018-07-18 21:00:00
4793,2018-07-18 22:00:00,14.2,11.61,14.0,15.62,1019,67,0,1,0,0,0,0,0,0,2018-07-18 22:00:00
4794,2018-07-18 23:00:00,13.61,11.35,12.0,15.37,1019,76,0,1,0,0,0,0,0,0,2018-07-18 23:00:00
4795,2018-07-19 00:00:00,11.07,8.83,10.0,15.06,1019,82,0,1,0,0,0,0,0,0,2018-07-19 00:00:00
4796,2018-07-19 01:00:00,11.04,8.43,10.0,14.79,1020,82,0,1,0,0,0,0,0,0,2018-07-19 01:00:00
4797,2018-07-19 02:00:00,9.28,6.47,8.0,14.48,1020,87,0,1,0,0,0,0,0,0,2018-07-19 02:00:00
4798,2018-07-19 03:00:00,8.78,5.36,8.0,14.21,1020,93,0,1,0,0,0,0,0,0,2018-07-19 03:00:00
4799,2018-07-19 04:00:00,8.26,6.53,7.0,13.92,1020,93,0,1,0,0,0,0,0,0,2018-07-19 04:00:00
4800,2018-07-19 05:00:00,8.77,6.43,7.0,13.77,1020,93,0,1,0,0,0,0,0,0,2018-07-19 05:00:00
4801,2018-07-19 06:00:00,11.36,8.69,11.0,14.11,1020,87,0,1,0,0,0,0,0,0,2018-07-19 06:00:00
4802,2018-07-19 07:00:00,13.16,11.45,13.0,14.56,1020,82,0,1,0,0,0,0,0,0,2018-07-19 07:00:00
4803,2018-07-19 08:00:00,15.47,12.89,14.97,16.0,1020,68,0,1,0,0,0,0,0,0,2018-07-19 08:00:00
4804,2018-07-19 09:00:00,16.86,13.71,15.94,17.0,1020,59,0,1,0,0,0,0,0,0,2018-07-19 09:00:00
4805,2018-07-19 10:00:00,18.64,16.88,16.28,19.0,1020,52,0,1,0,0,0,0,0,0,2018-07-19 10:00:00
4806,2018-07-19 11:00:00,19.52,17.02,16.43,20.0,1020,49,0,1,0,0,0,0,0,0,2018-07-19 11:00:00
4807,2018-07-19 12:00:00,20.05,17.08,16.61,21.0,1019,46,0,1,0,0,0,0,0,0,2018-07-19 12:00:00
4808,2018-07-19 13:00:00,20.43,17.61,16.63,22.0,1019,56,0,1,0,0,0,0,0,0,2018-07-19 13:00:00
4809,2018-07-19 14:00:00,20.02,16.79,16.58,22.0,1019,52,0,1,0,0,0,0,0,0,2018-07-19 14:00:00
4810,2018-07-19 15:00:00,20.06,16.6,16.66,22.0,1019,49,0,1,0,0,0,0,0,0,2018-07-19 15:00:00
4811,2018-07-19 16:00:00,20.08,16.86,16.68,22.0,1018,52,0,1,0,0,0,0,0,0,2018-07-19 16:00:00
4812,2018-07-19 17:00:00,20.07,17.51,16.76,22.0,1018,56,0,1,0,0,0,0,0,0,2018-07-19 17:00:00
4813,2018-07-19 18:00:00,20.11,17.7,16.79,21.0,1018,53,0,1,0,0,0,0,0,0,2018-07-19 18:00:00
4814,2018-07-19 19:00:00,19.2,17.13,16.58,20.0,1018,46,0,1,0,0,0,0,0,0,2018-07-19 19:00:00
4815,2018-07-19 20:00:00,16.5,15.43,15.0,18.12,1018,59,0,1,0,0,0,0,0,0,2018-07-19 20:00:00
4816,2018-07-19 21:00:00,13.44,12.58,12.0,16.76,1018,76,0,1,0,0,0,0,0,0,2018-07-19 21:00:00
4817,2018-07-19 22:00:00,13.25,12.34,12.0,15.15,1017,76,0,1,0,0,0,0,0,0,2018-07-19 22:00:00
4818,2018-07-19 23:00:00,14.54,11.95,14.0,15.37,1017,72,0,1,0,0,0,0,0,0,2018-07-19 23:00:00
4819,2018-07-20 00:00:00,14.11,12.13,13.81,15.31,1017,72,0,1,0,0,0,0,0,0,2018-07-20 00:00:00
4820,2018-07-20 01:00:00,14.5,12.7,13.64,15.15,1017,67,0,1,0,0,0,0,0,0,2018-07-20 01:00:00
4821,2018-07-20 02:00:00,14.0,12.25,13.23,14.8,1016,77,0,0,0,0,0,1,0,0,2018-07-20 02:00:00
4822,2018-07-20 03:00:00,13.97,12.57,13.12,14.53,1016,77,0,0,0,0,0,1,0,0,2018-07-20 03:00:00
4823,2018-07-20 04:00:00,13.12,12.42,13.0,14.39,1016,88,0,0,0,0,0,1,0,0,2018-07-20 04:00:00
4824,2018-07-20 05:00:00,12.65,11.67,12.0,14.35,1015,100,0,0,0,0,0,1,0,0,2018-07-20 05:00:00
4825,2018-07-20 06:00:00,13.11,11.26,12.87,14.35,1015,94,0,0,0,0,0,1,0,0,2018-07-20 06:00:00
4826,2018-07-20 07:00:00,13.57,11.86,13.0,14.53,1014,94,0,0,0,0,0,1,0,0,2018-07-20 07:00:00
4827,2018-07-20 08:00:00,13.63,12.25,13.0,14.81,1014,100,0,0,0,0,0,1,0,0,2018-07-20 08:00:00
4828,2018-07-20 09:00:00,14.59,13.21,14.0,15.26,1014,94,0,0,0,0,0,1,0,0,2018-07-20 09:00:00
4829,2018-07-20 10:00:00,14.92,13.65,14.19,15.0,1014,94,0,0,1,0,0,0,0,0,2018-07-20 10:00:00
4830,2018-07-20 11:00:00,15.86,14.56,14.88,16.0,1013,88,0,1,0,0,0,0,0,0,2018-07-20 11:00:00
4831,2018-07-20 12:00:00,16.84,15.16,15.53,17.0,1013,88,0,1,0,0,0,0,0,0,2018-07-20 12:00:00
4832,2018-07-20 13:00:00,16.96,15.32,16.16,17.32,1013,88,0,1,0,0,0,0,0,0,2018-07-20 13:00:00
4833,2018-07-20 14:00:00,19.07,19.3,16.73,21.0,1012,88,0,1,0,0,0,0,0,0,2018-07-20 14:00:00
4834,2018-07-20 15:00:00,18.74,17.41,16.74,19.0,1012,88,0,0,1,0,0,0,0,0,2018-07-20 15:00:00
4835,2018-07-20 16:00:00,19.13,18.31,16.75,20.0,1012,88,0,1,0,0,0,0,0,0,2018-07-20 16:00:00
4836,2018-07-20 17:00:00,18.72,17.02,16.69,19.0,1012,83,0,1,0,0,0,0,0,0,2018-07-20 17:00:00
4837,2018-07-20 18:00:00,18.66,17.3,16.53,19.0,1012,83,0,1,0,0,0,0,0,0,2018-07-20 18:00:00
4838,2018-07-20 19:00:00,17.76,16.07,16.3,18.0,1013,83,0,1,0,0,0,0,0,0,2018-07-20 19:00:00
4839,2018-07-20 20:00:00,17.25,16.07,16.16,18.0,1013,88,0,1,0,0,0,0,0,0,2018-07-20 20:00:00
4840,2018-07-20 21:00:00,15.98,14.36,15.64,16.0,1014,94,0,0,1,0,0,0,0,0,2018-07-20 21:00:00
4841,2018-07-20 22:00:00,15.47,14.02,15.0,16.0,1014,100,0,1,0,0,0,0,0,0,2018-07-20 22:00:00
4842,2018-07-20 23:00:00,15.42,15.4,14.97,16.0,1014,94,0,1,0,0,0,0,0,0,2018-07-20 23:00:00
4843,2018-07-21 00:00:00,14.02,13.85,12.0,16.0,1014,100,0,1,0,0,0,0,0,0,2018-07-21 00:00:00
4844,2018-07-21 01:00:00,14.48,13.75,14.0,15.0,1014,100,0,1,0,0,0,0,0,0,2018-07-21 01:00:00
4845,2018-07-21 02:00:00,14.02,13.18,13.66,14.59,1014,94,0,1,0,0,0,0,0,0,2018-07-21 02:00:00
4846,2018-07-21 03:00:00,13.14,11.3,13.0,14.33,1014,94,0,1,0,0,0,0,0,0,2018-07-21 03:00:00
4847,2018-07-21 04:00:00,12.26,9.88,12.0,14.1,1015,88,0,1,0,0,0,0,0,0,2018-07-21 04:00:00
4848,2018-07-21 05:00:00,11.41,8.7,11.0,13.99,1015,94,0,1,0,0,0,0,0,0,2018-07-21 05:00:00
4849,2018-07-21 06:00:00,12.25,9.78,12.0,14.05,1015,94,0,1,0,0,0,0,0,0,2018-07-21 06:00:00
4850,2018-07-21 07:00:00,13.13,10.92,13.0,14.22,1016,94,0,1,0,0,0,0,0,0,2018-07-21 07:00:00
4851,2018-07-21 08:00:00,14.05,12.18,13.98,14.55,1016,88,0,1,0,0,0,0,0,0,2018-07-21 08:00:00
4852,2018-07-21 09:00:00,14.58,12.18,14.0,15.07,1016,82,0,1,0,0,0,0,0,0,2018-07-21 09:00:00
4853,2018-07-21 10:00:00,15.87,13.2,15.08,16.0,1016,77,0,1,0,0,0,0,0,0,2018-07-21 10:00:00
4854,2018-07-21 11:00:00,16.0,13.07,15.63,16.48,1016,72,0,1,0,0,0,0,0,0,2018-07-21 11:00:00
4855,2018-07-21 12:00:00,17.37,14.57,16.0,18.0,1017,68,0,1,0,0,0,0,0,0,2018-07-21 12:00:00
4856,2018-07-21 13:00:00,17.81,15.13,16.05,18.0,1016,68,0,1,0,0,0,0,0,0,2018-07-21 13:00:00
4857,2018-07-21 14:00:00,17.84,14.82,16.09,18.23,1016,68,0,1,0,0,0,0,0,0,2018-07-21 14:00:00
4858,2018-07-21 15:00:00,18.71,16.74,16.2,19.0,1016,64,0,1,0,0,0,0,0,0,2018-07-21 15:00:00
4859,2018-07-21 16:00:00,19.13,16.56,16.31,20.0,1016,64,0,1,0,0,0,0,0,0,2018-07-21 16:00:00
4860,2018-07-21 17:00:00,20.41,17.35,16.32,21.0,1016,53,0,1,0,0,0,0,0,0,2018-07-21 17:00:00
4861,2018-07-21 18:00:00,19.07,17.2,16.07,20.0,1015,64,0,1,0,0,0,0,0,0,2018-07-21 18:00:00
4862,2018-07-21 19:00:00,19.5,18.54,16.0,20.0,1016,60,0,1,0,0,0,0,0,0,2018-07-21 19:00:00
4863,2018-07-21 20:00:00,19.02,18.15,15.91,20.0,1016,68,0,1,0,0,0,0,0,0,2018-07-21 20:00:00
4864,2018-07-21 21:00:00,18.56,16.46,15.6,19.0,1016,68,0,1,0,0,0,0,0,0,2018-07-21 21:00:00
4865,2018-07-21 22:00:00,18.68,16.62,16.53,19.0,1016,68,0,1,0,0,0,0,0,0,2018-07-21 22:00:00
4866,2018-07-21 23:00:00,17.85,15.52,16.65,18.0,1016,73,0,1,0,0,0,0,0,0,2018-07-21 23:00:00
4867,2018-07-22 00:00:00,16.99,13.54,16.55,17.2,1016,82,0,1,0,0,0,0,0,0,2018-07-22 00:00:00
4868,2018-07-22 01:00:00,16.13,13.48,16.0,16.87,1016,88,0,1,0,0,0,0,0,0,2018-07-22 01:00:00
4869,2018-07-22 02:00:00,15.69,14.34,15.0,16.57,1016,88,0,1,0,0,0,0,0,0,2018-07-22 02:00:00
4870,2018-07-22 03:00:00,15.68,14.67,15.0,16.47,1016,94,0,0,1,0,0,0,0,0,2018-07-22 03:00:00
4871,2018-07-22 04:00:00,16.05,15.9,16.0,16.36,1016,94,0,1,0,0,0,0,0,0,2018-07-22 04:00:00
4872,2018-07-22 05:00:00,16.04,15.52,16.0,16.3,1016,94,0,0,1,0,0,0,0,0,2018-07-22 05:00:00
4873,2018-07-22 06:00:00,16.06,15.19,16.0,16.52,1016,94,0,1,0,0,0,0,0,0,2018-07-22 06:00:00
4874,2018-07-22 07:00:00,16.61,15.58,16.0,17.28,1016,94,0,1,0,0,0,0,0,0,2018-07-22 07:00:00
4875,2018-07-22 08:00:00,17.03,14.72,16.87,17.75,1016,94,0,1,0,0,0,0,0,0,2018-07-22 08:00:00
4876,2018-07-22 09:00:00,18.42,16.6,17.35,19.12,1017,88,0,1,0,0,0,0,0,0,2018-07-22 09:00:00
4877,2018-07-22 10:00:00,19.45,17.19,18.04,20.03,1016,77,0,1,0,0,0,0,0,0,2018-07-22 10:00:00
4878,2018-07-22 11:00:00,20.03,19.55,18.71,21.66,1016,83,0,1,0,0,0,0,0,0,2018-07-22 11:00:00
4879,2018-07-22 12:00:00,20.53,19.85,18.75,22.25,1017,78,0,1,0,0,0,0,0,0,2018-07-22 12:00:00
4880,2018-07-22 13:00:00,21.01,21.24,19.0,23.06,1016,78,0,1,0,0,0,0,0,0,2018-07-22 13:00:00
4881,2018-07-22 14:00:00,23.15,23.42,19.36,24.0,1016,69,0,1,0,0,0,0,0,0,2018-07-22 14:00:00
4882,2018-07-22 15:00:00,24.86,24.23,19.47,26.0,1016,57,0,1,0,0,0,0,0,0,2018-07-22 15:00:00
4883,2018-07-22 16:00:00,25.67,24.72,19.43,27.0,1015,58,0,1,0,0,0,0,0,0,2018-07-22 16:00:00
4884,2018-07-22 17:00:00,25.23,24.77,19.24,26.0,1015,54,0,1,0,0,0,0,0,0,2018-07-22 17:00:00
4885,2018-07-22 18:00:00,24.32,24.23,18.94,25.0,1015,57,0,1,0,0,0,0,0,0,2018-07-22 18:00:00
4886,2018-07-22 19:00:00,23.42,21.62,18.73,24.0,1015,65,0,1,0,0,0,0,0,0,2018-07-22 19:00:00
4887,2018-07-22 20:00:00,22.5,22.89,18.61,23.0,1015,69,0,1,0,0,0,0,0,0,2018-07-22 20:00:00
4888,2018-07-22 21:00:00,21.54,21.92,18.32,22.0,1016,73,0,1,0,0,0,0,0,0,2018-07-22 21:00:00
4889,2018-07-22 22:00:00,20.65,20.74,18.23,21.0,1016,78,0,1,0,0,0,0,0,0,2018-07-22 22:00:00
4890,2018-07-22 23:00:00,19.38,18.99,18.02,20.0,1016,78,0,1,0,0,0,0,0,0,2018-07-22 23:00:00
4891,2018-07-23 00:00:00,18.87,19.03,17.73,19.0,1016,83,0,1,0,0,0,0,0,0,2018-07-23 00:00:00
4892,2018-07-23 01:00:00,17.62,18.02,17.0,18.61,1016,88,0,1,0,0,0,0,0,0,2018-07-23 01:00:00
4893,2018-07-23 02:00:00,17.98,18.51,17.4,18.19,1015,88,0,1,0,0,0,0,0,0,2018-07-23 02:00:00
4894,2018-07-23 03:00:00,17.56,17.58,17.0,18.19,1015,88,0,1,0,0,0,0,0,0,2018-07-23 03:00:00
4895,2018-07-23 04:00:00,17.53,16.09,17.0,18.0,1015,88,0,1,0,0,0,0,0,0,2018-07-23 04:00:00
4896,2018-07-23 05:00:00,17.47,17.09,16.81,18.0,1015,88,0,1,0,0,0,0,0,0,2018-07-23 05:00:00
4897,2018-07-23 06:00:00,17.84,18.72,16.8,18.0,1015,94,0,0,1,0,0,0,0,0,2018-07-23 06:00:00
4898,2018-07-23 07:00:00,17.84,19.09,16.81,18.0,1015,94,0,1,0,0,0,0,0,0,2018-07-23 07:00:00
4899,2018-07-23 08:00:00,19.13,20.1,16.75,20.0,1014,83,0,1,0,0,0,0,0,0,2018-07-23 08:00:00
4900,2018-07-23 09:00:00,19.63,20.8,17.02,20.0,1014,83,0,0,1,0,0,0,0,0,2018-07-23 09:00:00
4901,2018-07-23 10:00:00,19.74,20.61,17.54,20.0,1014,88,0,0,1,0,0,0,0,0,2018-07-23 10:00:00
4902,2018-07-23 11:00:00,20.24,21.78,18.04,21.0,1014,94,0,1,0,0,0,0,0,0,2018-07-23 11:00:00
4903,2018-07-23 12:00:00,22.04,23.12,18.59,23.0,1013,83,0,1,0,0,0,0,0,0,2018-07-23 12:00:00
4904,2018-07-23 13:00:00,24.25,24.17,18.99,25.0,1013,61,0,1,0,0,0,0,0,0,2018-07-23 13:00:00
4905,2018-07-23 14:00:00,25.06,24.14,19.02,27.0,1013,57,0,1,0,0,0,0,0,0,2018-07-23 14:00:00
4906,2018-07-23 15:00:00,25.17,22.94,19.24,26.0,1012,51,0,1,0,0,0,0,0,0,2018-07-23 15:00:00
4907,2018-07-23 16:00:00,24.71,23.36,19.4,26.0,1012,54,0,1,0,0,0,0,0,0,2018-07-23 16:00:00
4908,2018-07-23 17:00:00,23.87,22.25,19.22,25.0,1012,54,0,1,0,0,0,0,0,0,2018-07-23 17:00:00
4909,2018-07-23 18:00:00,22.96,19.55,19.08,24.0,1012,61,0,1,0,0,0,0,0,0,2018-07-23 18:00:00
4910,2018-07-23 19:00:00,20.68,17.5,18.36,21.0,1012,73,0,0,0,0,0,1,0,0,2018-07-23 19:00:00
4911,2018-07-23 20:00:00,18.86,15.77,17.82,19.0,1012,78,0,0,0,0,0,1,0,0,2018-07-23 20:00:00
4912,2018-07-23 21:00:00,17.97,16.0,17.66,18.02,1013,83,0,1,0,0,0,0,0,0,2018-07-23 21:00:00
4913,2018-07-23 22:00:00,17.53,16.12,17.0,18.0,1013,83,0,1,0,0,0,0,0,0,2018-07-23 22:00:00
4914,2018-07-23 23:00:00,14.97,13.72,14.0,17.27,1013,94,0,0,0,0,0,1,0,0,2018-07-23 23:00:00
4915,2018-07-24 00:00:00,14.91,13.27,14.0,16.97,1013,94,0,1,0,0,0,0,0,0,2018-07-24 00:00:00
4916,2018-07-24 01:00:00,14.85,12.86,14.0,16.74,1013,88,0,1,0,0,0,0,0,0,2018-07-24 01:00:00
4917,2018-07-24 02:00:00,14.33,12.87,14.0,16.44,1013,94,0,1,0,0,0,0,0,0,2018-07-24 02:00:00
4918,2018-07-24 03:00:00,13.8,13.61,13.0,16.03,1013,94,0,1,0,0,0,0,0,0,2018-07-24 03:00:00
4919,2018-07-24 04:00:00,12.45,11.77,11.0,15.62,1013,100,0,1,0,0,0,0,0,0,2018-07-24 04:00:00
4920,2018-07-24 05:00:00,13.28,12.92,13.0,15.37,1013,94,0,1,0,0,0,0,0,0,2018-07-24 05:00:00
4921,2018-07-24 06:00:00,14.57,13.21,14.0,15.35,1014,88,0,1,0,0,0,0,0,0,2018-07-24 06:00:00
4922,2018-07-24 07:00:00,14.63,13.29,14.0,15.5,1014,88,0,1,0,0,0,0,0,0,2018-07-24 07:00:00
4923,2018-07-24 08:00:00,15.11,13.23,15.0,15.83,1014,82,0,1,0,0,0,0,0,0,2018-07-24 08:00:00
4924,2018-07-24 09:00:00,15.23,13.02,15.0,16.51,1014,82,0,0,0,0,0,1,0,0,2018-07-24 09:00:00
4925,2018-07-24 10:00:00,16.59,13.99,16.0,17.06,1014,63,0,1,0,0,0,0,0,0,2018-07-24 10:00:00
4926,2018-07-24 11:00:00,17.86,14.12,16.85,18.0,1014,52,0,1,0,0,0,0,0,0,2018-07-24 11:00:00
4927,2018-07-24 12:00:00,18.78,14.31,17.14,19.0,1014,49,0,1,0,0,0,0,0,0,2018-07-24 12:00:00
4928,2018-07-24 13:00:00,19.67,15.77,17.27,20.0,1014,49,0,1,0,0,0,0,0,0,2018-07-24 13:00:00
4929,2018-07-24 14:00:00,19.71,16.3,17.32,20.0,1014,46,0,1,0,0,0,0,0,0,2018-07-24 14:00:00
4930,2018-07-24 15:00:00,19.72,17.04,17.22,20.0,1014,46,0,1,0,0,0,0,0,0,2018-07-24 15:00:00
4931,2018-07-24 16:00:00,20.6,18.11,17.2,21.0,1014,46,0,1,0,0,0,0,0,0,2018-07-24 16:00:00
4932,2018-07-24 17:00:00,20.59,18.1,17.11,21.0,1014,46,0,1,0,0,0,0,0,0,2018-07-24 17:00:00
4933,2018-07-24 18:00:00,20.13,17.41,17.06,21.0,1014,49,0,1,0,0,0,0,0,0,2018-07-24 18:00:00
4934,2018-07-24 19:00:00,18.82,17.23,16.83,19.0,1014,64,0,1,0,0,0,0,0,0,2018-07-24 19:00:00
4935,2018-07-24 20:00:00,17.85,16.36,16.33,19.0,1014,64,0,1,0,0,0,0,0,0,2018-07-24 20:00:00
4936,2018-07-24 21:00:00,13.86,13.73,13.0,15.65,1015,88,0,1,0,0,0,0,0,0,2018-07-24 21:00:00
4937,2018-07-24 22:00:00,12.58,11.0,12.0,15.85,1015,88,0,1,0,0,0,0,0,0,2018-07-24 22:00:00
4938,2018-07-24 23:00:00,12.05,9.56,11.0,15.71,1016,87,0,1,0,0,0,0,0,0,2018-07-24 23:00:00
4939,2018-07-25 00:00:00,12.38,10.1,12.0,15.26,1016,82,0,1,0,0,0,0,0,0,2018-07-25 00:00:00
4940,2018-07-25 01:00:00,12.36,10.56,11.0,15.01,1016,77,0,1,0,0,0,0,0,0,2018-07-25 01:00:00
4941,2018-07-25 02:00:00,12.34,10.54,11.0,14.96,1016,77,0,1,0,0,0,0,0,0,2018-07-25 02:00:00
4942,2018-07-25 03:00:00,11.46,9.32,10.0,14.8,1016,82,0,1,0,0,0,0,0,0,2018-07-25 03:00:00
4943,2018-07-25 04:00:00,12.26,10.44,11.0,14.69,1016,77,0,1,0,0,0,0,0,0,2018-07-25 04:00:00
4944,2018-07-25 05:00:00,12.19,10.35,10.71,14.43,1017,77,0,1,0,0,0,0,0,0,2018-07-25 05:00:00
4945,2018-07-25 06:00:00,13.18,10.86,12.0,14.78,1017,77,0,1,0,0,0,0,0,0,2018-07-25 06:00:00
4946,2018-07-25 07:00:00,15.79,14.37,14.35,16.0,1017,68,0,1,0,0,0,0,0,0,2018-07-25 07:00:00
4947,2018-07-25 08:00:00,17.24,14.64,15.93,18.0,1017,55,0,1,0,0,0,0,0,0,2018-07-25 08:00:00
4948,2018-07-25 09:00:00,18.25,16.67,16.62,19.0,1017,56,0,1,0,0,0,0,0,0,2018-07-25 09:00:00
4949,2018-07-25 10:00:00,19.63,16.93,16.86,20.0,1017,46,0,1,0,0,0,0,0,0,2018-07-25 10:00:00
4950,2018-07-25 11:00:00,20.57,17.24,17.29,21.0,1017,49,0,1,0,0,0,0,0,0,2018-07-25 11:00:00
4951,2018-07-25 12:00:00,20.59,17.22,17.47,22.0,1017,53,0,1,0,0,0,0,0,0,2018-07-25 12:00:00
4952,2018-07-25 13:00:00,21.11,17.19,17.74,22.0,1017,49,0,1,0,0,0,0,0,0,2018-07-25 13:00:00
4953,2018-07-25 14:00:00,21.12,17.2,18.01,23.0,1017,49,0,1,0,0,0,0,0,0,2018-07-25 14:00:00
4954,2018-07-25 15:00:00,21.85,18.76,18.36,24.0,1016,52,0,1,0,0,0,0,0,0,2018-07-25 15:00:00
4955,2018-07-25 16:00:00,21.56,18.66,18.15,24.0,1016,64,0,1,0,0,0,0,0,0,2018-07-25 16:00:00
4956,2018-07-25 17:00:00,21.51,19.65,18.02,24.0,1015,68,0,1,0,0,0,0,0,0,2018-07-25 17:00:00
4957,2018-07-25 18:00:00,21.94,19.64,17.78,23.0,1015,57,0,1,0,0,0,0,0,0,2018-07-25 18:00:00
